Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount
24,19925,5,Debt Consolidation,Self-Employed,Master's,Single,Female,4,2880,13653,2860,Personal Loan,20000
62,84187,10,Business Expansion,Salaried,Bachelor's,Widowed,Male,2,9694,56007,15216,Business Loan,20000
69,81831,17,Home Purchase,Salaried,High School,Married,Male,3,6444,37603,27667,Home Loan,32330
32,32727,5,Debt Consolidation,Salaried,Bachelor's,Married,Female,3,2485,17359,11522,Personal Loan,20000
26,189581,3,Electronics/Appliances,Self-Employed,High School,Married,Male,3,9740,88852,74839,Consumer Durable Loan,74180
59,144367,4,Education,Salaried,Bachelor's,Single,Male,1,3077,87310,46325,Education Loan,20000
35,138721,10,Business Expansion,Self-Employed,High School,Single,Female,4,6339,68710,51977,Business Loan,32891
64,87656,10,Education,Salaried,Bachelor's,Married,Female,0,0,42988,34563,Education Loan,21780
29,38126,10,Agriculture,Salaried,Master's,Single,Male,3,2385,16940,17479,Agri Loan,20000
44,138010,3,Small Business Working Capital,Salaried,High School,Widowed,Female,3,14692,90538,28767,Business Loan,20000
50,10000,3,Agriculture,Student,Master's,Single,Male,3,527,5463,2647,Agri Loan,20000
40,55402,10,Home Purchase,Salaried,Bachelor's,Married,Male,2,3685,37889,11222,Home Loan,20000
36,102185,10,Vehicle Purchase,Salaried,Diploma,Married,Male,1,1267,74116,22317,Auto Loan,25329
29,34402,10,Agriculture,Salaried,Diploma,Single,Male,0,0,19171,13460,Agri Loan,20000
25,35462,5,Travel,Salaried,Master's,Single,Male,4,5052,16117,12458,Personal Loan,20000
34,55594,5,Medical,Self-Employed,Diploma,Married,Male,4,10893,37824,5690,Medical Loan,20000
33,55150,8,Agriculture,Student,Master's,Single,Male,0,0,32677,12231,Agri Loan,20000
57,164529,10,Agriculture,Unemployed,High School,Single,Male,5,20698,124453,9015,Agri Loan,20000
63,85551,12,Home Purchase,Self-Employed,High School,Married,Female,1,882,37011,38570,Home Loan,32032
56,71117,10,Small Business Working Capital,Salaried,Master's,Single,Male,2,6387,21335,42633,Business Loan,25180
57,69363,5,Debt Consolidation,Student,Diploma,Single,Female,1,5770,39190,12382,Personal Loan,20000
52,26595,5,Travel,Salaried,Bachelor's,Single,Male,2,2403,13609,8957,Personal Loan,20000
41,94235,5,Wedding,Salaried,High School,Married,Male,3,11252,55278,19432,Personal Loan,20000
70,88616,14,Home Purchase,Salaried,Master's,Single,Female,3,6857,34610,38600,Home Loan,29069
18,55156,10,Education,Salaried,Bachelor's,Married,Female,1,2485,38792,9732,Education Loan,20000
45,83520,1,Debt Consolidation,Salaried,High School,Single,Male,0,0,46111,27026,Personal Loan,20000
21,29044,10,Business Expansion,Salaried,Diploma,Single,Female,2,3519,13138,9574,Business Loan,20000
37,70014,3,Electronics/Appliances,Unemployed,Master's,Married,Female,1,4896,40569,11470,Consumer Durable Loan,20000
30,10000,20,Home Purchase,Self-Employed,Bachelor's,Single,Female,1,1696,3710,3336,Home Loan,20000
52,78854,3,Vehicle Purchase,Salaried,Bachelor's,Single,Female,3,11104,41095,21252,Auto Loan,20000
28,75191,17,Home Purchase,Salaried,Master's,Married,Male,2,5717,44243,18689,Home Loan,22326
30,66328,10,Home Purchase,Salaried,Diploma,Single,Male,2,8593,32211,18837,Home Loan,20000
57,125068,10,Home Purchase,Salaried,Master's,Single,Female,1,5447,81010,32753,Home Loan,20000
66,31442,10,Vehicle Purchase,Salaried,Master's,Widowed,Male,2,2861,15957,10148,Auto Loan,20000
59,62715,3,Business Expansion,Self-Employed,Master's,Married,Female,0,0,35347,23602,Business Loan,20000
56,118420,3,Wedding,Self-Employed,High School,Single,Male,3,5938,72155,33628,Personal Loan,20000
36,88949,3,Business Expansion,Salaried,High School,Single,Female,4,10725,26685,47164,Business Loan,20000
45,62987,5,Travel,Salaried,Bachelor's,Single,Female,3,11979,42294,7008,Personal Loan,20000
24,27074,10,Home Purchase,Salaried,High School,Single,Female,2,2070,18652,5665,Home Loan,20000
46,77517,5,Travel,Unemployed,Diploma,Single,Male,1,4817,62018,5235,Personal Loan,20000
42,91852,5,Debt Consolidation,Self-Employed,Bachelor's,Married,Male,0,0,44949,31388,Personal Loan,34270
66,106191,4,Education,Salaried,Master's,Single,Male,1,3958,46836,40797,Education Loan,20000
67,43564,10,Vehicle Purchase,Salaried,Bachelor's,Divorced,Female,6,9117,30057,4036,Auto Loan,20000
46,117071,3,Small Business Working Capital,Self-Employed,High School,Divorced,Female,2,4570,66039,35290,Business Loan,20000
44,66718,5,Debt Consolidation,Student,Bachelor's,Widowed,Female,1,1626,48141,9132,Personal Loan,20000
39,95611,10,Vehicle Purchase,Student,Diploma,Single,Male,1,4272,74045,9820,Auto Loan,20000
54,221876,10,Home Purchase,Self-Employed,Bachelor's,Single,Male,2,6129,133420,54936,Home Loan,38015
70,87624,3,Electronics/Appliances,Unemployed,Bachelor's,Single,Female,3,8980,48689,13491,Consumer Durable Loan,20972
34,54785,5,Debt Consolidation,Self-Employed,Master's,Married,Male,1,3871,25177,20440,Personal Loan,20000
31,59753,5,Wedding,Self-Employed,High School,Single,Male,4,6599,32177,17566,Personal Loan,20000
23,28109,5,Small Business Working Capital,Student,Diploma,Single,Male,1,3331,17233,3999,Business Loan,20000
24,10000,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,1,2427,4996,1829,Consumer Durable Loan,20000
61,134520,3,Electronics/Appliances,Retired,High School,Single,Male,4,7332,81778,28917,Consumer Durable Loan,34088
34,45004,10,Agriculture,Salaried,High School,Single,Female,1,2473,13501,26739,Agri Loan,22136
52,139148,10,Small Business Working Capital,Unemployed,Bachelor's,Married,Male,0,0,118276,8962,Business Loan,20000
35,145656,10,Vehicle Purchase,Salaried,Bachelor's,Divorced,Female,2,13524,63873,50442,Auto Loan,50713
23,16027,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,1,2261,7790,5186,Consumer Durable Loan,20000
35,125446,10,Business Expansion,Salaried,Bachelor's,Married,Male,0,0,84914,29234,Business Loan,20065
37,36264,10,Agriculture,Self-Employed,Bachelor's,Single,Male,3,4230,19763,8163,Agri Loan,20000
27,19338,5,Wedding,Self-Employed,Bachelor's,Single,Male,1,3718,10307,3716,Personal Loan,20000
67,80356,10,Business Expansion,Salaried,Diploma,Divorced,Female,2,6081,54466,17621,Business Loan,20000
61,300000,6,Home Renovation,Salaried,High School,Single,Male,2,10249,146287,122506,Home Improvement Loan,110166
29,60494,5,Wedding,Self-Employed,Diploma,Married,Male,1,3788,36475,14796,Personal Loan,20000
34,60247,5,Travel,Self-Employed,Master's,Single,Male,2,2676,22180,28269,Personal Loan,20000
55,137221,5,Medical,Unemployed,Diploma,Single,Male,0,0,109722,11694,Medical Loan,20000
29,15170,5,Wedding,Student,High School,Married,Female,0,0,11020,2178,Personal Loan,20000
19,10000,5,Wedding,Student,Master's,Single,Female,2,585,5996,2125,Personal Loan,20000
64,97991,9,Business Expansion,Student,Diploma,Divorced,Male,3,10506,67446,11869,Business Loan,20000
60,117116,5,Wedding,Salaried,Bachelor's,Single,Male,2,3762,41821,62737,Personal Loan,46940
39,143008,5,Debt Consolidation,Salaried,Master's,Married,Female,5,19538,74377,36081,Personal Loan,24181
56,70692,10,Home Purchase,Student,High School,Divorced,Male,0,0,43495,13377,Home Loan,20000
33,54129,8,Home Renovation,Retired,Bachelor's,Widowed,Female,4,3300,39811,7344,Home Improvement Loan,20000
35,26030,10,Home Purchase,Salaried,Bachelor's,Single,Male,4,4615,11694,8247,Home Loan,20000
45,136548,5,Medical,Salaried,Master's,Married,Female,0,0,91548,35042,Medical Loan,33548
61,149933,5,Travel,Unemployed,Bachelor's,Divorced,Male,4,12105,105546,17024,Personal Loan,20000
51,54991,12,Home Purchase,Retired,Diploma,Single,Male,4,5580,25369,15222,Home Loan,20000
60,174185,10,Small Business Working Capital,Salaried,High School,Married,Female,4,16300,91969,57159,Business Loan,37667
40,93976,5,Travel,Salaried,Master's,Single,Male,1,2363,41194,36985,Personal Loan,23964
21,17993,5,Medical,Self-Employed,Bachelor's,Single,Male,2,1331,9215,5256,Medical Loan,20000
34,77146,10,Vehicle Purchase,Unemployed,Master's,Married,Female,2,2180,64395,6052,Auto Loan,20000
41,73182,10,Business Expansion,Unemployed,Master's,Married,Male,0,0,49363,11771,Business Loan,20000
23,15975,10,Agriculture,Self-Employed,Bachelor's,Married,Male,1,3747,8600,3112,Agri Loan,20000
22,22909,5,Wedding,Student,Bachelor's,Divorced,Female,3,5443,17396,36,Personal Loan,20000
21,31237,20,Home Purchase,Student,Diploma,Widowed,Female,3,1830,20862,4796,Home Loan,20000
38,115297,10,Small Business Working Capital,Salaried,Bachelor's,Divorced,Male,2,7729,39419,55629,Business Loan,48302
23,21299,3,Electronics/Appliances,Unemployed,Doctorate,Single,Male,4,5317,13049,1628,Consumer Durable Loan,20000
46,82863,10,Home Renovation,Student,Bachelor's,Married,Female,1,1813,70434,6166,Home Improvement Loan,20000
67,29893,10,Education,Salaried,High School,Single,Male,3,3768,15511,9191,Education Loan,20000
42,112848,10,Vehicle Purchase,Salaried,Diploma,Divorced,Male,3,8555,48783,45696,Auto Loan,35891
22,33211,14,Home Purchase,Self-Employed,High School,Single,Female,2,7021,12052,9494,Home Loan,20000
31,82811,5,Medical,Salaried,Master's,Married,Male,2,4787,42556,27573,Medical Loan,28025
62,82085,10,Business Expansion,Salaried,High School,Single,Female,2,12966,24988,39801,Business Loan,26362
36,87220,5,Wedding,Salaried,Bachelor's,Single,Female,3,12258,37368,26552,Personal Loan,22283
49,149927,3,Electronics/Appliances,Salaried,High School,Single,Male,2,4312,60958,79092,Consumer Durable Loan,92958
52,99291,9,Vehicle Purchase,Self-Employed,Diploma,Married,Female,2,3352,58017,30743,Auto Loan,23165
41,79907,10,Business Expansion,Self-Employed,High School,Single,Female,1,5068,42251,22567,Business Loan,20000
65,48044,3,Electronics/Appliances,Salaried,High School,Married,Male,1,5441,20747,15934,Consumer Durable Loan,20144
32,70176,10,Small Business Working Capital,Retired,Bachelor's,Married,Male,0,0,44026,17997,Business Loan,20000
23,22493,7,Education,Retired,Master's,Single,Male,4,4096,14135,2500,Education Loan,20000
20,11129,5,Wedding,Salaried,High School,Married,Female,1,1267,6588,2977,Personal Loan,20000
49,147027,5,Medical,Salaried,Bachelor's,Married,Male,5,10631,95739,33491,Medical Loan,37855
18,22561,3,Electronics/Appliances,Student,Bachelor's,Divorced,Female,3,4337,17685,318,Consumer Durable Loan,20000
64,10000,10,Business Expansion,Self-Employed,Master's,Divorced,Male,1,682,6612,2275,Business Loan,20000
56,61506,10,Home Renovation,Salaried,Bachelor's,Single,Female,2,4686,32765,22198,Home Improvement Loan,34437
59,80249,5,Debt Consolidation,Salaried,High School,Divorced,Female,0,0,55794,19893,Personal Loan,20000
30,19377,5,Wedding,Student,Bachelor's,Married,Female,1,1185,13039,2862,Personal Loan,20000
52,30439,5,Debt Consolidation,Salaried,Bachelor's,Married,Male,2,4291,13412,9010,Personal Loan,20000
70,143836,10,Vehicle Purchase,Salaried,Bachelor's,Married,Male,0,0,60541,62613,Auto Loan,47541
33,73686,4,Debt Consolidation,Self-Employed,Master's,Divorced,Female,1,4532,28243,28789,Personal Loan,22332
28,51099,10,Agriculture,Retired,Bachelor's,Married,Male,0,0,35053,11328,Agri Loan,20000
55,57188,28,Home Purchase,Salaried,High School,Married,Male,0,0,35685,18670,Home Loan,21414
30,28758,5,Debt Consolidation,Salaried,Diploma,Married,Female,0,0,15992,9290,Personal Loan,20000
19,14652,8,Education,Salaried,High School,Single,Male,2,1596,6067,5565,Education Loan,20000
46,30735,7,Vehicle Purchase,Student,High School,Married,Male,3,6490,22655,967,Auto Loan,20000
34,50321,3,Electronics/Appliances,Salaried,High School,Married,Female,0,0,19654,26325,Consumer Durable Loan,27449
55,33581,10,Home Purchase,Salaried,High School,Married,Female,3,6908,15953,9249,Home Loan,20000
62,104514,5,Medical,Salaried,Bachelor's,Married,Female,1,5174,66800,27595,Medical Loan,34531
57,146592,3,Education,Salaried,High School,Single,Male,3,6010,61178,71111,Education Loan,20000
18,34051,18,Home Purchase,Self-Employed,Diploma,Single,Male,2,3900,13685,11955,Home Loan,20000
40,55090,4,Medical,Salaried,High School,Single,Female,3,4728,38542,9177,Medical Loan,20000
42,67508,3,Business Expansion,Self-Employed,Bachelor's,Married,Female,2,7658,47683,9640,Business Loan,20000
30,48714,10,Home Purchase,Unemployed,High School,Single,Male,1,2195,33598,6719,Home Loan,20000
58,139281,10,Small Business Working Capital,Self-Employed,Bachelor's,Married,Female,0,0,76660,43018,Business Loan,36821
35,67837,3,Debt Consolidation,Self-Employed,Diploma,Married,Male,4,11630,52293,3186,Personal Loan,20000
23,21460,10,Education,Salaried,Master's,Married,Male,3,5339,10032,5253,Education Loan,20000
55,77903,10,Home Renovation,Salaried,Master's,Married,Male,7,14510,52851,8445,Home Improvement Loan,20000
67,46723,4,Wedding,Student,Bachelor's,Single,Male,0,0,26001,12970,Personal Loan,20000
57,66714,5,Medical,Unemployed,Master's,Single,Male,0,0,56707,4868,Medical Loan,20000
30,51353,5,Wedding,Unemployed,Master's,Married,Female,1,3470,29457,8464,Personal Loan,20000
49,26477,8,Education,Retired,High School,Married,Female,2,2828,19924,2333,Education Loan,20000
31,58720,10,Home Purchase,Salaried,Diploma,Married,Female,1,2031,33046,18599,Home Loan,20000
21,22773,5,Travel,Salaried,Doctorate,Single,Female,1,2528,14081,5634,Personal Loan,20000
43,98203,10,Vehicle Purchase,Salaried,Bachelor's,Married,Male,1,3431,62995,25326,Auto Loan,29049
40,50630,5,Small Business Working Capital,Unemployed,High School,Single,Female,2,6039,39704,2204,Business Loan,20000
18,19570,10,Home Purchase,Salaried,Bachelor's,Married,Male,3,2078,9760,6603,Home Loan,20000
51,15043,18,Home Purchase,Salaried,High School,Married,Female,1,3501,8111,2500,Home Loan,20000
27,54692,5,Debt Consolidation,Salaried,High School,Married,Female,2,1995,36796,14405,Personal Loan,20000
29,82784,10,Vehicle Purchase,Self-Employed,Bachelor's,Married,Male,2,6407,47710,24156,Auto Loan,25094
27,181598,4,Vehicle Purchase,Salaried,Diploma,Married,Female,2,11427,110610,52086,Auto Loan,20000
26,68596,5,Business Expansion,Salaried,High School,Single,Male,2,3411,38855,19352,Business Loan,20000
57,64977,10,Business Expansion,Salaried,Bachelor's,Married,Female,1,1581,28730,26518,Business Loan,20000
59,134501,10,Education,Self-Employed,Bachelor's,Married,Male,2,7121,61536,43727,Education Loan,29925
70,37511,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,2,3913,17271,11790,Consumer Durable Loan,20000
42,72048,3,Electronics/Appliances,Salaried,Master's,Married,Male,2,5172,37685,22892,Consumer Durable Loan,31931
34,19447,10,Education,Self-Employed,Bachelor's,Married,Male,3,4856,12786,1491,Education Loan,20000
69,79445,3,Electronics/Appliances,Salaried,High School,Married,Female,0,0,25341,40134,Consumer Durable Loan,56128
69,114896,9,Vehicle Purchase,Salaried,Master's,Married,Male,3,4588,59739,47978,Auto Loan,46609
69,63985,5,Medical,Unemployed,Bachelor's,Married,Female,3,7009,32463,10973,Medical Loan,20000
49,66650,5,Wedding,Student,Bachelor's,Divorced,Male,0,0,50010,9660,Personal Loan,20000
54,119531,9,Education,Student,High School,Married,Male,2,5803,101601,7384,Education Loan,20000
63,48501,5,Education,Unemployed,Doctorate,Single,Female,0,0,36319,6296,Education Loan,20000
52,141849,10,Vehicle Purchase,Self-Employed,Master's,Married,Other,2,6426,89601,35018,Auto Loan,32713
47,130871,10,Agriculture,Salaried,Bachelor's,Married,Male,2,7980,90247,23734,Agri Loan,25903
30,46656,8,Home Renovation,Unemployed,Bachelor's,Single,Female,0,0,33948,5520,Home Improvement Loan,20000
42,83431,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,3,9262,70127,3068,Consumer Durable Loan,20000
65,191540,4,Agriculture,Student,Master's,Single,Male,1,2784,132382,37229,Agri Loan,20587
49,165061,5,Travel,Salaried,Bachelor's,Married,Male,2,7483,64731,75232,Personal Loan,52822
40,101494,10,Vehicle Purchase,Salaried,High School,Married,Female,1,3922,46781,42724,Auto Loan,37760
49,15910,10,Education,Salaried,Master's,Married,Female,1,2554,8636,4470,Education Loan,20000
23,19454,10,Home Purchase,Self-Employed,Bachelor's,Married,Male,3,3959,11559,3047,Home Loan,20000
53,91588,7,Vehicle Purchase,Salaried,Master's,Married,Male,1,3856,27476,51482,Auto Loan,31491
34,58379,10,Home Renovation,Salaried,Bachelor's,Married,Male,2,2405,36544,15035,Home Improvement Loan,20000
44,196301,3,Vehicle Purchase,Salaried,Master's,Divorced,Male,2,4167,75945,90945,Auto Loan,31768
35,69889,3,Electronics/Appliances,Salaried,Master's,Single,Female,0,0,27502,40378,Consumer Durable Loan,47006
37,85462,8,Agriculture,Unemployed,Bachelor's,Married,Male,3,8355,60554,8836,Agri Loan,20000
50,101605,9,Education,Self-Employed,Master's,Married,Female,8,14160,40152,31776,Education Loan,28914
35,10000,3,Electronics/Appliances,Self-Employed,Diploma,Single,Female,1,2237,5370,1997,Consumer Durable Loan,20000
37,169914,5,Agriculture,Salaried,Bachelor's,Married,Female,0,0,115870,44805,Agri Loan,27737
67,166138,10,Small Business Working Capital,Self-Employed,Bachelor's,Single,Male,3,12611,71597,57057,Business Loan,35349
41,91269,2,Wedding,Unemployed,Master's,Single,Female,3,3250,77579,5244,Personal Loan,20000
51,76215,5,Debt Consolidation,Salaried,Bachelor's,Single,Female,3,9541,24846,38125,Personal Loan,30500
60,107407,5,Travel,Self-Employed,Master's,Single,Male,1,5750,48886,39301,Personal Loan,31366
24,32371,10,Education,Student,Master's,Married,Female,0,0,22010,5850,Education Loan,20000
32,27494,5,Debt Consolidation,Salaried,Bachelor's,Single,Female,0,0,17762,8713,Personal Loan,20000
40,146000,5,Debt Consolidation,Salaried,Diploma,Married,Female,1,3893,110483,24977,Personal Loan,24917
27,52781,10,Agriculture,Salaried,Diploma,Widowed,Male,3,6929,20441,17942,Agri Loan,20000
60,300000,5,Travel,Salaried,High School,Widowed,Female,2,3319,195087,86825,Personal Loan,81198
38,93411,5,Medical,Salaried,Master's,Single,Male,4,20238,59748,11807,Medical Loan,20000
70,33665,3,Business Expansion,Salaried,Bachelor's,Single,Female,3,1939,20828,9965,Business Loan,20000
