Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount,InterestRate
33,69177,5,Medical,Self-Employed,Bachelor's,Married,Male,2,4735,24750,39575,Medical Loan,22463,10.5
22,180010,28,Home Purchase,Self-Employed,Doctorate,Married,Female,1,972,63056,108017,Home Loan,2416067,8.0
42,96956,6,Travel,Salaried,Master's,Married,Female,2,6675,47307,41983,Personal Loan,1946319,13.0
39,159412,9,Home Purchase,Salaried,High School,Single,Female,3,3810,63070,88325,Home Loan,1635325,8.0
38,65133,4,Medical,Unemployed,Bachelor's,Married,Female,4,4500,38750,19395,Medical Loan,120081,10.5
70,125151,6,Agriculture,Salaried,Master's,Divorced,Female,3,8561,54477,64627,Agri Loan,607365,7.5
18,198346,4,Debt Consolidation,Unemployed,Diploma,Single,Female,2,4781,109209,82999,Personal Loan,767257,13.0
39,37100,10,Home Renovation,Salaried,Diploma,Single,Female,2,6502,15937,10261,Home Improvement Loan,20000,
68,128802,14,Small Business Working Capital,Retired,High School,Divorced,Female,1,2697,40956,81814,Business Loan,2540452,12.0
37,170239,5,Education,Salaried,Diploma,Single,Female,1,4357,85747,78643,Education Loan,616337,8.5
64,158766,14,Small Business Working Capital,Salaried,High School,Married,Female,0,0,94234,61670,Business Loan,3092522,12.0
55,119019,6,Debt Consolidation,Student,Bachelor's,Married,Male,3,9077,49305,63197,Personal Loan,111105,13.0
59,191800,9,Vehicle Purchase,Salaried,Diploma,Single,Female,3,3931,79342,93956,Auto Loan,111360,
44,208869,5,Small Business Working Capital,Salaried,High School,Married,Male,1,2319,117113,86998,Business Loan,4208018,12.0
37,172322,5,Small Business Working Capital,Salaried,Bachelor's,Married,Female,2,11120,58226,105141,Business Loan,1953884,12.0
55,94858,8,Home Purchase,Self-Employed,Bachelor's,Single,Female,1,3415,43370,44528,Home Loan,1707093,8.0
60,42714,10,Home Renovation,Salaried,Diploma,Single,Male,4,5508,27701,6904,Home Improvement Loan,20000,
47,97001,10,Home Renovation,Salaried,High School,Married,Male,2,5984,45455,35766,Home Improvement Loan,44771,
40,130392,9,Small Business Working Capital,Salaried,Diploma,Single,Female,3,5628,42693,85011,Business Loan,2243711,12.0
27,115826,3,Medical,Self-Employed,Master's,Married,Male,0,0,66152,41541,Medical Loan,265102,10.5
31,41082,6,Home Renovation,Salaried,Bachelor's,Married,Male,0,0,25729,14311,Home Improvement Loan,20000,
40,83161,3,Electronics/Appliances,Salaried,High School,Married,Male,4,11173,47964,21963,Consumer Durable Loan,32558,
23,62170,3,Debt Consolidation,Unemployed,Bachelor's,Married,Male,3,3534,22480,29866,Personal Loan,328857,13.0
32,140775,4,Small Business Working Capital,Unemployed,High School,Married,Male,2,9746,61935,75266,Business Loan,4537837,12.0
45,125860,10,Vehicle Purchase,Unemployed,High School,Married,Female,3,8962,78426,16791,Auto Loan,20000,
63,77531,9,Vehicle Purchase,Retired,High School,Married,Male,0,0,51306,15883,Auto Loan,20000,
55,57756,4,Debt Consolidation,Unemployed,Diploma,Married,Male,0,0,21194,28816,Personal Loan,717067,13.0
53,66652,6,Vehicle Purchase,Salaried,Master's,Single,Male,5,6072,27416,24568,Auto Loan,20000,
34,35375,4,Medical,Salaried,Bachelor's,Married,Female,1,3554,19644,7023,Medical Loan,53102,10.5
65,248444,3,Electronics/Appliances,Student,Bachelor's,Married,Female,1,1701,164970,42290,Consumer Durable Loan,44514,
63,131435,10,Vehicle Purchase,Student,Master's,Single,Female,1,2630,70620,39325,Auto Loan,45758,
63,93219,10,Vehicle Purchase,Salaried,Master's,Single,Male,4,15430,27966,49105,Auto Loan,64526,
63,205855,10,Agriculture,Retired,Diploma,Single,Male,3,10122,120886,76560,Agri Loan,1836736,7.5
64,129503,1,Agriculture,Unemployed,Bachelor's,Married,Male,0,0,62049,64028,Agri Loan,1787345,7.5
34,45518,8,Vehicle Purchase,Self-Employed,Diploma,Married,Male,1,2836,29922,8734,Auto Loan,20000,
23,115722,2,Agriculture,Salaried,High School,Single,Male,1,3629,66800,40026,Agri Loan,516612,7.5
20,127186,7,Small Business Working Capital,Salaried,High School,Married,Male,2,2145,57680,64389,Business Loan,340647,12.0
31,95917,6,Wedding,Student,High School,Married,Female,1,3207,34631,57529,Personal Loan,1224676,13.0
57,179063,6,Travel,Salaried,Diploma,Divorced,Female,0,0,94848,79222,Personal Loan,1359070,13.0
40,300000,3,Vehicle Purchase,Salaried,Diploma,Married,Female,0,0,118233,133068,Auto Loan,30113,
65,104922,3,Wedding,Self-Employed,High School,Single,Female,1,2244,50898,44698,Personal Loan,904798,13.0
57,149492,10,Vehicle Purchase,Salaried,Master's,Married,Female,0,0,74687,57928,Auto Loan,55432,
56,229623,8,Education,Self-Employed,High School,Single,Male,2,1868,88204,135865,Education Loan,2036688,8.5
41,67114,4,Wedding,Student,Bachelor's,Married,Male,1,3581,28994,33769,Personal Loan,656083,13.0
38,104135,10,Vehicle Purchase,Salaried,Bachelor's,Single,Female,2,2702,50992,45565,Auto Loan,36397,
59,45394,10,Vehicle Purchase,Salaried,Diploma,Single,Female,2,4640,14223,20173,Auto Loan,21533,
47,204146,14,Home Purchase,Salaried,Master's,Married,Female,2,1969,69530,125492,Home Loan,2052685,8.0
20,56531,4,Debt Consolidation,Salaried,Master's,Married,Male,1,3785,17182,31280,Personal Loan,1780037,13.0
61,34374,4,Home Renovation,Self-Employed,High School,Divorced,Male,0,0,18574,10835,Home Improvement Loan,20000,
47,111240,10,Vehicle Purchase,Self-Employed,High School,Married,Female,1,2331,82580,22407,Auto Loan,20000,
63,43039,5,Medical,Salaried,Bachelor's,Single,Female,1,3274,20602,13740,Medical Loan,250890,10.5
21,176179,4,Wedding,Self-Employed,Bachelor's,Divorced,Female,2,3209,71063,96562,Personal Loan,1215528,13.0
42,169610,6,Travel,Student,Diploma,Single,Male,1,3982,61477,100856,Personal Loan,916905,13.0
23,12212,10,Vehicle Purchase,Salaried,Bachelor's,Single,Male,2,1054,6110,4299,Auto Loan,20000,
22,112536,12,Business Expansion,Salaried,Diploma,Married,Male,4,5242,49512,56935,Business Loan,1947478,12.0
62,67906,5,Debt Consolidation,Self-Employed,High School,Married,Female,0,0,30496,31385,Personal Loan,1139207,13.0
23,123271,13,Home Purchase,Salaried,Bachelor's,Single,Male,1,4065,64661,49546,Home Loan,911981,8.0
60,199113,7,Home Purchase,Salaried,Doctorate,Single,Female,3,8127,63668,128488,Home Loan,445062,8.0
22,96841,1,Medical,Salaried,Doctorate,Single,Female,2,4066,45434,41626,Medical Loan,938943,10.5
70,121697,10,Vehicle Purchase,Salaried,Diploma,Single,Female,1,3370,71929,43372,Auto Loan,41480,
31,162432,3,Small Business Working Capital,Retired,Bachelor's,Married,Male,5,5185,59503,93451,Business Loan,4059478,12.0
53,154888,3,Vehicle Purchase,Student,Bachelor's,Married,Male,1,6474,124604,14300,Auto Loan,20000,
22,38172,10,Vehicle Purchase,Salaried,High School,Single,Male,2,5793,19705,11843,Auto Loan,20000,
34,57400,4,Medical,Salaried,High School,Single,Male,3,2952,30553,21639,Medical Loan,358380,10.5
57,108153,1,Debt Consolidation,Retired,Bachelor's,Married,Female,0,0,51159,52313,Personal Loan,1082601,13.0
27,143811,7,Debt Consolidation,Self-Employed,Diploma,Single,Male,2,3767,46340,91199,Personal Loan,275413,13.0
35,39970,3,Electronics/Appliances,Self-Employed,Bachelor's,Married,Male,4,2068,22382,11670,Consumer Durable Loan,20000,
44,113280,6,Travel,Unemployed,Bachelor's,Single,Male,2,5830,39329,71512,Personal Loan,1318913,13.0
65,130337,9,Education,Salaried,Bachelor's,Single,Male,1,1261,74397,49637,Education Loan,384702,8.5
39,110429,2,Medical,Self-Employed,Master's,Married,Female,0,0,62754,38997,Medical Loan,727921,10.5
35,71130,10,Education,Self-Employed,Bachelor's,Married,Male,2,5332,32948,29179,Education Loan,462897,8.5
65,166336,4,Debt Consolidation,Salaried,High School,Widowed,Female,1,979,92845,68743,Personal Loan,1182420,13.0
70,145526,15,Small Business Working Capital,Student,Bachelor's,Married,Male,2,5693,83452,59707,Business Loan,4730548,12.0
35,64606,8,Education,Unemployed,Diploma,Married,Other,1,4436,32952,26546,Education Loan,402977,8.5
65,192816,6,Debt Consolidation,Self-Employed,High School,Single,Male,3,2752,101439,82588,Personal Loan,1150427,13.0
33,95057,4,Education,Self-Employed,Bachelor's,Single,Male,1,2145,54323,36599,Education Loan,424863,8.5
46,122384,6,Agriculture,Salaried,Bachelor's,Divorced,Female,1,2829,38159,76149,Agri Loan,559651,7.5
28,52927,5,Medical,Retired,Bachelor's,Single,Male,1,2946,21912,25508,Medical Loan,284245,10.5
66,35553,4,Medical,Self-Employed,High School,Single,Male,3,8249,12779,13322,Medical Loan,6466,10.5
69,187158,4,Small Business Working Capital,Salaried,Bachelor's,Married,Male,1,1590,111947,66099,Business Loan,3796536,12.0
53,166459,2,Medical,Salaried,Diploma,Single,Female,3,3629,51112,108485,Medical Loan,500981,10.5
40,141837,5,Wedding,Salaried,High School,Single,Male,0,0,57029,81454,Personal Loan,1442487,13.0
67,50981,10,Vehicle Purchase,Salaried,High School,Married,Male,4,10130,25266,13584,Auto Loan,20000,
28,21369,3,Electronics/Appliances,Salaried,Diploma,Married,Female,5,3034,9684,7364,Consumer Durable Loan,20000,
45,208808,6,Education,Salaried,High School,Married,Female,1,3708,70790,131443,Education Loan,1420526,8.5
68,93820,27,Home Purchase,Self-Employed,Master's,Married,Female,1,2783,49271,41740,Home Loan,183302,8.0
34,167723,5,Debt Consolidation,Self-Employed,Diploma,Single,Male,2,5100,78032,80282,Personal Loan,1340278,13.0
37,136852,3,Electronics/Appliances,Student,High School,Single,Female,1,1633,116324,11821,Consumer Durable Loan,20000,
20,128130,8,Education,Salaried,High School,Married,Male,1,2726,42620,78050,Education Loan,2189092,8.5
62,98743,10,Home Renovation,Salaried,Diploma,Married,Male,2,2990,55829,36705,Home Improvement Loan,40090,
24,184548,6,Business Expansion,Salaried,Doctorate,Married,Female,1,4786,84305,97042,Business Loan,1172929,12.0
40,71751,10,Home Renovation,Salaried,Bachelor's,Married,Male,0,0,41874,23409,Home Improvement Loan,24849,
29,40540,3,Electronics/Appliances,Salaried,High School,Single,Male,3,5117,22655,10779,Consumer Durable Loan,20000,
51,183089,8,Home Purchase,Salaried,Master's,Single,Other,1,5413,109123,69960,Home Loan,106089,8.0
70,99991,3,Education,Salaried,High School,Single,Male,1,3205,33710,56614,Education Loan,874100,8.5
30,160187,5,Education,Salaried,Bachelor's,Married,Male,6,12524,95005,62992,Education Loan,1612471,8.5
33,69891,1,Debt Consolidation,Salaried,Bachelor's,Single,Male,1,3034,41877,18835,Personal Loan,1509480,13.0
23,71115,26,Home Purchase,Salaried,Bachelor's,Single,Female,3,2929,31967,32984,Home Loan,465417,8.0
49,90510,3,Electronics/Appliances,Self-Employed,Bachelor's,Single,Female,1,3956,45580,32207,Consumer Durable Loan,38938,
27,235130,12,Business Expansion,Salaried,Diploma,Single,Female,0,0,80300,147883,Business Loan,3899195,12.0
45,61037,10,Vehicle Purchase,Student,Diploma,Single,Male,1,3618,48364,4687,Auto Loan,20000,
20,83945,14,Business Expansion,Salaried,High School,Married,Male,1,4723,48758,28164,Business Loan,2593035,12.0
37,99089,2,Home Renovation,Self-Employed,Diploma,Married,Female,1,2737,68400,22766,Home Improvement Loan,20000,
60,120590,10,Education,Salaried,Diploma,Married,Male,1,2886,58312,52592,Education Loan,2453141,8.5
23,136704,7,Small Business Working Capital,Salaried,High School,Single,Male,1,1930,67591,65561,Business Loan,3540954,12.0
59,65012,15,Business Expansion,Self-Employed,Bachelor's,Single,Male,1,4621,23957,35763,Business Loan,484574,12.0
67,64496,7,Agriculture,Salaried,Bachelor's,Married,Male,6,1159,38479,19153,Agri Loan,1654616,7.5
30,215275,7,Education,Salaried,Master's,Divorced,Female,6,9286,112877,99330,Education Loan,1766013,8.5
58,118889,10,Vehicle Purchase,Salaried,Master's,Single,Female,0,0,72918,34474,Auto Loan,29837,
32,57024,1,Agriculture,Self-Employed,High School,Single,Female,1,2242,32265,20384,Agri Loan,1028159,7.5
70,148643,3,Electronics/Appliances,Self-Employed,Bachelor's,Single,Male,3,12393,91182,29993,Consumer Durable Loan,29502,
21,22210,6,Vehicle Purchase,Student,Bachelor's,Married,Male,2,2955,12392,3578,Auto Loan,20000,
36,199212,1,Wedding,Salaried,Bachelor's,Married,Female,0,0,94275,100823,Personal Loan,1492024,13.0
27,133331,11,Small Business Working Capital,Unemployed,High School,Married,Male,1,4128,44420,80592,Business Loan,3019216,12.0
52,94222,3,Electronics/Appliances,Student,Master's,Single,Female,1,4280,60872,14953,Consumer Durable Loan,20000,
23,138926,5,Travel,Salaried,Diploma,Single,Other,0,0,46804,90076,Personal Loan,239977,13.0
60,157252,2,Wedding,Salaried,Bachelor's,Married,Male,2,6754,91016,61866,Personal Loan,1324159,13.0
40,91109,10,Home Renovation,Salaried,High School,Married,Male,1,1928,43056,34074,Home Improvement Loan,39031,
22,148275,2,Medical,Self-Employed,Bachelor's,Married,Female,3,3436,70497,75616,Medical Loan,42440,10.5
62,182400,4,Medical,Salaried,Bachelor's,Single,Male,0,0,101637,73380,Medical Loan,379450,10.5
32,69584,1,Agriculture,Student,Bachelor's,Divorced,Male,0,0,27757,35935,Agri Loan,136736,7.5
26,61469,10,Vehicle Purchase,Retired,Bachelor's,Married,Male,3,3239,32249,16816,Auto Loan,21600,
58,62380,10,Vehicle Purchase,Salaried,Diploma,Widowed,Male,3,4074,37734,15531,Auto Loan,20000,
37,200212,7,Small Business Working Capital,Self-Employed,Bachelor's,Single,Female,2,6579,80462,114376,Business Loan,3597743,12.0
62,23260,2,Home Renovation,Salaried,Diploma,Single,Male,3,1293,15576,5677,Home Improvement Loan,20000,
69,73280,6,Travel,Salaried,High School,Single,Female,2,8589,43614,21911,Personal Loan,1631737,13.0
60,89569,10,Business Expansion,Salaried,Diploma,Married,Female,0,0,35285,48575,Business Loan,3307158,12.0
44,108961,10,Small Business Working Capital,Salaried,High School,Single,Female,2,10733,50046,54987,Business Loan,3771943,12.0
69,62284,3,Business Expansion,Salaried,Diploma,Married,Male,1,2267,23179,30690,Business Loan,1187618,12.0
27,63812,6,Vehicle Purchase,Student,High School,Married,Male,0,0,34376,17353,Auto Loan,20000,
41,95063,3,Vehicle Purchase,Salaried,Bachelor's,Married,Male,5,13416,58151,19211,Auto Loan,20000,
69,95840,3,Electronics/Appliances,Salaried,Diploma,Divorced,Female,2,9419,59478,21195,Consumer Durable Loan,33134,
59,81112,3,Electronics/Appliances,Self-Employed,Bachelor's,Married,Other,4,10275,54800,11792,Consumer Durable Loan,20000,
45,157215,9,Agriculture,Salaried,Diploma,Married,Male,2,4731,65383,89302,Agri Loan,492795,7.5
57,48030,6,Vehicle Purchase,Salaried,Diploma,Married,Female,2,3881,31468,11727,Auto Loan,20000,
35,159211,7,Small Business Working Capital,Self-Employed,High School,Married,Male,2,4824,91185,59582,Business Loan,4085044,12.0
63,112065,8,Home Purchase,Salaried,Doctorate,Single,Male,2,9477,55301,49521,Home Loan,2623465,8.0
34,202339,11,Home Purchase,Salaried,Master's,Married,Female,1,1548,62497,130876,Home Loan,318278,8.0
63,110740,10,Home Renovation,Self-Employed,Doctorate,Married,Male,2,4016,75805,25130,Home Improvement Loan,26002,
66,122565,3,Electronics/Appliances,Salaried,Doctorate,Divorced,Male,2,6898,50171,54895,Consumer Durable Loan,79369,
68,167298,7,Debt Consolidation,Salaried,High School,Single,Female,4,4865,81104,76575,Personal Loan,1531493,13.0
69,75429,3,Electronics/Appliances,Self-Employed,Diploma,Married,Male,2,8805,55387,7347,Consumer Durable Loan,20000,
32,38168,5,Medical,Salaried,Bachelor's,Single,Male,0,0,13699,20981,Medical Loan,602245,10.5
25,43480,10,Vehicle Purchase,Salaried,Master's,Married,Male,1,3962,26713,12277,Auto Loan,20000,
48,79869,7,Vehicle Purchase,Salaried,Master's,Married,Male,2,3930,36353,37634,Auto Loan,20015,
48,49696,1,Medical,Salaried,Doctorate,Single,Female,2,5761,15375,28528,Medical Loan,237327,10.5
28,31284,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,5,4865,13482,11663,Consumer Durable Loan,20000,
26,123568,3,Wedding,Salaried,Bachelor's,Married,Male,1,2759,72721,45618,Personal Loan,850986,13.0
51,122460,10,Vehicle Purchase,Student,Bachelor's,Single,Other,1,6341,69421,26393,Auto Loan,21014,
31,180636,7,Education,Salaried,Master's,Single,Male,0,0,84119,89075,Education Loan,1451721,8.5
63,202185,3,Wedding,Salaried,High School,Married,Female,0,0,75073,125029,Personal Loan,359944,13.0
45,121500,1,Debt Consolidation,Salaried,Diploma,Single,Female,0,0,54979,57944,Personal Loan,772895,13.0
47,85287,10,Vehicle Purchase,Salaried,Bachelor's,Married,Female,2,8004,43687,29576,Auto Loan,38430,
29,160460,3,Debt Consolidation,Unemployed,Bachelor's,Married,Female,1,4976,69009,84002,Personal Loan,1843092,13.0
30,90977,4,Debt Consolidation,Self-Employed,Master's,Married,Male,2,5069,35338,52368,Personal Loan,1529766,13.0
25,173472,7,Debt Consolidation,Salaried,Bachelor's,Married,Female,2,4540,67556,103475,Personal Loan,1860918,13.0
52,93793,10,Education,Salaried,High School,Single,Male,1,2664,49989,35624,Education Loan,1960489,8.5
25,194192,5,Wedding,Salaried,Bachelor's,Married,Female,3,5610,113627,74610,Personal Loan,1380409,13.0
38,159769,13,Home Purchase,Salaried,Bachelor's,Divorced,Male,2,6518,66419,90472,Home Loan,1365862,8.0
43,143161,20,Home Purchase,Salaried,High School,Single,Female,1,2469,76423,60075,Home Loan,1792610,8.0
32,55336,7,Vehicle Purchase,Salaried,Master's,Married,Male,4,11483,36817,5471,Auto Loan,20000,
38,205408,1,Travel,Salaried,High School,Single,Male,0,0,95470,103515,Personal Loan,669375,13.0
60,136685,7,Home Renovation,Salaried,Master's,Married,Male,1,2243,82808,45667,Home Improvement Loan,31615,
42,210666,23,Home Purchase,Salaried,Bachelor's,Married,Female,3,6951,109996,91111,Home Loan,2007698,8.0
45,142466,3,Medical,Salaried,High School,Married,Male,3,4913,77618,56237,Medical Loan,12883,10.5
59,80735,3,Wedding,Self-Employed,Master's,Married,Male,2,5606,41173,31369,Personal Loan,301571,13.0
20,23823,5,Vehicle Purchase,Unemployed,Bachelor's,Single,Male,3,4553,11757,3282,Auto Loan,20000,
50,35459,7,Debt Consolidation,Salaried,Bachelor's,Single,Male,4,9164,16815,16213,Personal Loan,84578,13.0
48,113636,4,Debt Consolidation,Salaried,Bachelor's,Married,Male,2,4671,49954,59342,Personal Loan,1898851,13.0
23,42548,10,Business Expansion,Salaried,High School,Widowed,Female,1,1370,24084,16188,Business Loan,959082,12.0
20,184453,5,Home Purchase,Salaried,High School,Married,Female,1,2604,100739,81250,Home Loan,598284,8.0
20,67107,5,Medical,Salaried,High School,Single,Male,1,4306,29276,29016,Medical Loan,828269,10.5
62,227327,4,Education,Salaried,Diploma,Single,Male,3,18826,119842,97635,Education Loan,1594887,8.5
