Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount,InterestRate
25,54960,3,Education,Self-Employed,Diploma,Single,Male,0,5207,22255,27498,EducationLoan,479634,
27,52027,5,Personal,Salaried,Diploma,Single,Male,0,2298,32381,17348,PersonalLoan,406696,
25,86378,1,Travel,Salaried,Masters,Widowed,Male,1,9282,40275,36821,TravelLoan,192023,
38,65843,13,Business,Salaried,HighSchool,Married,Male,1,13728,27325,24790,BusinessLoan,540199,
21,50707,5,Auto,Salaried,Diploma,Married,Female,1,5166,36593,8948,AutoLoan,190107,
30,74325,3,Auto,Salaried,Bachelors,Married,Male,1,9076,33829,31420,AutoLoan,409000,
21,90452,4,Travel,Self-Employed,Bachelors,Single,Male,0,6652,42943,40857,TravelLoan,600000,
37,3000,4,Auto,Self-Employed,HighSchool,Single,Female,0,191,1554,1255,AutoLoan,22232,
29,102599,6,Auto,Salaried,Bachelors,Single,Female,1,13259,45777,43563,AutoLoan,993076,
21,28201,13,Home,Student,Bachelors,Single,Female,1,1668,16286,10247,HomeLoan,325220,
45,64997,2,Medical,Retired,PhD,Single,Female,1,6718,28722,29557,MedicalLoan,264513,
21,23387,7,Business,Student,Bachelors,Married,Male,1,1303,12589,9495,BusinessLoan,212063,
42,45630,9,Education,Student,PhD,Single,Male,0,6469,11408,27753,EducationLoan,787700,
27,95727,12,Home,Self-Employed,HighSchool,Single,Male,1,14310,29778,51639,HomeLoan,1893059,
51,58067,3,Medical,Salaried,Bachelors,Married,Female,0,2861,48175,7031,MedicalLoan,82783,
42,96938,15,Home,Salaried,Bachelors,Single,Female,2,6375,54075,36488,HomeLoan,987351,
24,22225,5,Personal,Retired,Bachelors,Married,Male,1,2881,16223,3121,PersonalLoan,90691,
25,45333,3,Travel,Self-Employed,Bachelors,Single,Female,1,4907,30642,9784,TravelLoan,123369,
41,15288,5,Auto,Student,HighSchool,Married,Female,1,3054,8233,4001,AutoLoan,51219,
32,23436,8,Education,Retired,HighSchool,Married,Female,0,3189,12672,7575,EducationLoan,275829,
33,68789,11,Business,Salaried,Masters,Married,Male,1,9314,28192,31283,BusinessLoan,1008330,
47,116640,11,Business,Salaried,Masters,Married,Male,1,10366,63672,42602,BusinessLoan,1393390,
27,4369,3,Personal,Self-Employed,HighSchool,Single,Female,0,304,1980,2085,PersonalLoan,30616,
35,53490,2,Personal,Salaried,Bachelors,Single,Female,1,6530,23844,23116,PersonalLoan,245337,
44,64060,1,Personal,Self-Employed,Bachelors,Single,Female,1,7956,37796,18308,PersonalLoan,73523,
43,20248,4,Personal,Student,Bachelors,Single,Female,1,1654,11267,7327,PersonalLoan,129550,
33,71376,7,Education,Self-Employed,Diploma,Married,Male,0,1816,46175,23385,EducationLoan,366052,
32,72722,4,Auto,Salaried,Masters,Single,Female,2,15790,24210,32722,AutoLoan,571611,
21,53582,5,Education,Self-Employed,Bachelors,Single,Male,1,5967,23456,24159,EducationLoan,591214,
24,100760,1,Personal,Salaried,Bachelors,Married,Male,1,12793,64409,23558,PersonalLoan,85349,
38,41130,6,Education,Retired,Bachelors,Single,Male,2,4348,25569,11213,EducationLoan,363502,
33,101644,6,Personal,Salaried,Bachelors,Married,Male,0,13686,62667,25291,PersonalLoan,533802,
35,3000,4,Personal,Unemployed,HighSchool,Single,Male,1,455,1405,1140,PersonalLoan,13382,
45,96968,2,Wedding,Salaried,Masters,Divorced,Female,0,7992,62401,26575,WeddingLoan,291830,
23,38957,3,Personal,Salaried,Diploma,Single,Female,1,4613,17883,16461,PersonalLoan,326039,
32,82247,14,Business,Salaried,Masters,Married,Male,2,12452,51147,18648,BusinessLoan,459095,
36,80625,13,Home,Salaried,Masters,Married,Male,0,6767,52318,21540,HomeLoan,731007,
27,53480,2,Medical,Salaried,Bachelors,Widowed,Male,1,7076,23149,23255,MedicalLoan,189301,
49,10783,5,Personal,Unemployed,Bachelors,Widowed,Male,1,1349,5022,4412,PersonalLoan,92835,
44,4980,3,Travel,Student,HighSchool,Married,Male,0,363,2673,1944,TravelLoan,19354,
37,84537,2,Wedding,Salaried,Bachelors,Single,Female,1,5348,36919,42270,WeddingLoan,419014,
52,68387,3,Auto,Self-Employed,Bachelors,Married,Female,0,5402,28734,34251,AutoLoan,437909,
21,3000,2,DebtConsolidation,Unemployed,HighSchool,Married,Male,1,420,1926,654,DebtConsolidationLoan,7804,
34,3000,10,Business,Unemployed,HighSchool,Married,Female,0,321,1881,798,BusinessLoan,19829,
38,80066,8,Business,Salaried,PhD,Married,Female,0,10608,39690,29768,BusinessLoan,816894,
25,34784,2,Personal,Salaried,Diploma,Married,Male,0,4756,17949,12079,PersonalLoan,64593,
38,19697,3,Education,Retired,Diploma,Single,Male,0,2129,9432,8136,EducationLoan,158958,
23,28177,1,Medical,Salaried,Diploma,Single,Male,0,2465,17053,8659,MedicalLoan,46579,
41,104846,17,Home,Salaried,Bachelors,Single,Male,1,12974,61029,30843,HomeLoan,1664344,
45,17575,2,Personal,Student,Bachelors,Married,Female,0,1002,12655,3918,PersonalLoan,50475,
37,60390,25,Home,Salaried,Bachelors,Married,Male,2,10385,34395,15610,HomeLoan,595539,
21,12231,6,Auto,Unemployed,Bachelors,Single,Male,3,2727,6012,3492,AutoLoan,84275,
25,45805,12,Business,Salaried,HighSchool,Married,Male,2,8321,25502,11982,BusinessLoan,439662,
40,27669,3,Medical,Student,Bachelors,Single,Male,1,3659,9889,14121,MedicalLoan,174579,
35,13680,4,DebtConsolidation,Retired,HighSchool,Single,Female,2,1784,6424,5472,DebtConsolidationLoan,68410,
21,50007,6,Business,Retired,Masters,Married,Male,0,3289,24165,22553,BusinessLoan,411147,
47,3000,6,Business,Retired,HighSchool,Married,Female,2,401,1486,1113,BusinessLoan,19989,
36,20621,5,DebtConsolidation,Retired,HighSchool,Single,Male,1,1666,8362,10593,DebtConsolidationLoan,184419,
26,49983,6,Personal,Salaried,Bachelors,Married,Male,1,6047,28298,15638,PersonalLoan,300299,
44,36944,12,Business,Retired,HighSchool,Married,Male,0,0,20949,15995,BusinessLoan,363919,
28,9634,4,Travel,Retired,Bachelors,Married,Female,0,563,3212,5859,TravelLoan,121444,
28,97956,4,Medical,Salaried,Bachelors,Divorced,Male,1,11042,37886,49028,MedicalLoan,769678,
38,52995,1,Medical,Salaried,Masters,Single,Female,1,11132,31113,10750,MedicalLoan,43221,
52,31514,6,Personal,Salaried,HighSchool,Single,Male,1,3472,15099,12943,PersonalLoan,224845,
51,113591,4,Personal,Self-Employed,Bachelors,Single,Female,0,9275,60901,43415,PersonalLoan,958094,
38,65741,13,Business,Self-Employed,Bachelors,Married,Female,1,5040,40208,20493,BusinessLoan,590410,
39,49163,14,Business,Salaried,HighSchool,Single,Female,1,8789,21591,18783,BusinessLoan,796758,
42,70169,1,Personal,Salaried,Bachelors,Divorced,Male,2,7541,30994,31634,PersonalLoan,145663,
22,145156,7,Auto,Self-Employed,Masters,Married,Male,2,32125,74757,38274,AutoLoan,947494,
41,83773,5,Auto,Salaried,Bachelors,Married,Female,1,6736,64157,12880,AutoLoan,261095,
27,53825,3,Personal,Retired,Masters,Single,Female,0,6333,22966,24526,PersonalLoan,274629,
38,57088,7,Auto,Salaried,Bachelors,Married,Male,1,6150,42369,8569,AutoLoan,250413,
32,91485,4,Personal,Salaried,Diploma,Single,Male,0,5261,40113,46111,PersonalLoan,690974,
40,67224,6,Auto,Salaried,Masters,Married,Male,0,8093,36172,22959,AutoLoan,456549,
36,3000,6,Auto,Unemployed,Diploma,Married,Male,1,489,1733,778,AutoLoan,20661,
21,10558,3,Travel,Unemployed,Bachelors,Single,Male,1,1083,4248,5227,TravelLoan,53781,
36,50428,5,Personal,Salaried,Bachelors,Married,Male,1,5498,25524,19406,PersonalLoan,341973,
41,58524,2,Medical,Salaried,Masters,Married,Male,0,3716,32105,22703,MedicalLoan,214185,
39,65122,29,Home,Salaried,Masters,Married,Female,0,5793,29486,29843,HomeLoan,1375372,
33,32228,7,Education,Salaried,HighSchool,Single,Female,0,1167,15032,16029,EducationLoan,255240,
51,28611,19,Home,Student,Bachelors,Single,Female,0,0,14376,14235,HomeLoan,582518,
38,70618,21,Home,Salaried,HighSchool,Single,Male,0,367,39041,31210,HomeLoan,1472080,
39,50583,11,Home,Salaried,Bachelors,Married,Female,1,5117,27837,17629,HomeLoan,614008,
45,67943,1,Personal,Salaried,Bachelors,Single,Male,0,2528,37629,27786,PersonalLoan,129776,
38,35009,25,Home,Salaried,HighSchool,Widowed,Female,1,3686,20062,11261,HomeLoan,392184,
26,57107,2,Medical,Salaried,Masters,Divorced,Male,2,6824,28140,22143,MedicalLoan,181460,
21,92724,6,Personal,Salaried,Bachelors,Single,Male,1,7580,62840,22304,PersonalLoan,614680,
30,102654,5,Auto,Salaried,Bachelors,Married,Female,1,8628,63346,30680,AutoLoan,782778,
42,120980,4,Travel,Salaried,PhD,Single,Male,3,25247,45200,50533,TravelLoan,600000,
31,41172,5,Personal,Salaried,Bachelors,Single,Female,2,6152,26088,8932,PersonalLoan,153999,
43,41044,3,Education,Retired,Bachelors,Single,Female,0,5853,19743,15448,EducationLoan,220365,
36,28948,3,Personal,Salaried,HighSchool,Married,Male,1,3304,22518,3126,PersonalLoan,44387,
47,95167,13,Business,Salaried,HighSchool,Married,Male,0,343,36592,58232,BusinessLoan,2155263,
32,50512,5,Personal,Salaried,HighSchool,Single,Female,2,4963,22727,22822,PersonalLoan,406665,
39,14092,2,DebtConsolidation,Student,Diploma,Single,Female,3,2461,5921,5710,DebtConsolidationLoan,40092,
40,11219,4,Education,Retired,Diploma,Single,Female,2,1679,2805,6735,EducationLoan,136817,
50,18663,6,Personal,Student,Bachelors,Married,Male,0,1056,11507,6100,PersonalLoan,142789,
21,92209,2,Travel,Self-Employed,Bachelors,Single,Female,0,4442,35300,52467,TravelLoan,523260,
30,3000,5,Personal,Unemployed,HighSchool,Married,Male,0,167,1200,1633,PersonalLoan,40388,
43,43104,4,Wedding,Salaried,Bachelors,Divorced,Male,0,3199,19542,20363,WeddingLoan,392348,
50,22619,1,Medical,Unemployed,Masters,Single,Female,1,2444,12862,7313,MedicalLoan,41211,
37,7573,4,Personal,Student,HighSchool,Married,Male,0,273,5232,2068,PersonalLoan,28665,
32,92243,1,Personal,Salaried,Bachelors,Married,Male,1,11055,48781,32407,PersonalLoan,131246,
42,56948,6,Personal,Salaried,HighSchool,Married,Male,1,6804,29950,20194,PersonalLoan,454767,
43,81990,4,Auto,Salaried,Bachelors,Married,Female,1,8658,53792,19540,AutoLoan,359512,
31,25841,6,Personal,Salaried,Bachelors,Married,Female,0,1353,10425,14063,PersonalLoan,467792,
38,3000,4,Education,Unemployed,HighSchool,Married,Female,1,411,1828,761,EducationLoan,12773,
46,54074,5,Business,Salaried,Diploma,Single,Male,1,8811,14428,30835,BusinessLoan,793108,
53,31386,5,Business,Student,Masters,Married,Male,0,1948,23044,6394,BusinessLoan,113654,
42,30805,2,DebtConsolidation,Retired,Diploma,Single,Female,0,1690,15890,13225,DebtConsolidationLoan,120995,
35,89576,28,Home,Salaried,Bachelors,Single,Male,1,11523,26478,51575,HomeLoan,2167714,
34,57792,1,Personal,Salaried,Bachelors,Married,Male,0,1917,32476,23399,PersonalLoan,110052,
40,46888,1,Personal,Self-Employed,HighSchool,Single,Male,1,2763,23994,20131,PersonalLoan,111845,
33,18477,2,Personal,Student,Bachelors,Single,Female,0,999,5198,12280,PersonalLoan,136690,
36,95300,30,Home,Salaried,Bachelors,Single,Female,0,8804,45329,41167,HomeLoan,2386224,
24,29260,5,Personal,Salaried,HighSchool,Married,Male,2,3066,18965,7229,PersonalLoan,128429,
47,77887,7,Business,Self-Employed,Masters,Married,Male,2,10846,28285,38756,BusinessLoan,1009493,
23,45608,6,Education,Retired,Bachelors,Single,Female,0,0,23014,22594,EducationLoan,412644,
30,68346,10,Business,Salaried,Bachelors,Married,Female,3,13305,38105,16936,BusinessLoan,460386,
35,88498,4,Auto,Salaried,HighSchool,Married,Male,1,14834,58557,15107,AutoLoan,302107,
54,8830,7,Education,Retired,HighSchool,Single,Male,0,385,3590,4855,EducationLoan,98558,
30,47581,3,DebtConsolidation,Salaried,Bachelors,Married,Female,2,7507,22091,17983,DebtConsolidationLoan,288401,
28,76027,16,Home,Salaried,Bachelors,Single,Female,0,5449,27714,42864,HomeLoan,1603492,
29,42612,9,Education,Self-Employed,Diploma,Married,Female,0,3590,22107,16915,EducationLoan,570391,
51,82300,4,DebtConsolidation,Salaried,Bachelors,Married,Female,0,5775,45358,31167,DebtConsolidationLoan,549895,
21,72421,7,Auto,Salaried,Bachelors,Single,Female,0,4914,40295,27212,AutoLoan,520789,
24,56834,5,Personal,Self-Employed,Diploma,Married,Male,0,2653,32513,21668,PersonalLoan,426226,
62,74629,2,Personal,Self-Employed,Bachelors,Single,Male,2,7186,24177,43266,PersonalLoan,614077,
40,65599,5,Business,Salaried,Bachelors,Married,Male,0,8133,34388,23078,BusinessLoan,472128,
23,53068,1,Personal,Salaried,Bachelors,Single,Female,2,3865,17384,31819,PersonalLoan,210132,
34,50496,3,Personal,Self-Employed,Bachelors,Married,Male,1,5517,32065,12914,PersonalLoan,171421,
35,26100,5,DebtConsolidation,Self-Employed,Bachelors,Married,Male,0,2021,16390,7689,DebtConsolidationLoan,175422,
43,30644,5,Personal,Student,Masters,Single,Male,0,2394,17008,11242,PersonalLoan,208272,
53,34620,3,Personal,Student,Masters,Married,Female,3,6806,19725,8089,PersonalLoan,120231,
38,83632,3,Wedding,Self-Employed,Diploma,Single,Female,0,5450,34291,43891,WeddingLoan,741595,
29,28525,6,Auto,Retired,Bachelors,Married,Male,0,3027,14802,10696,AutoLoan,239942,
42,21765,2,DebtConsolidation,Unemployed,Masters,Married,Male,0,3470,12207,6088,DebtConsolidationLoan,68412,
28,84528,4,DebtConsolidation,Salaried,Masters,Single,Female,2,11319,33734,39475,DebtConsolidationLoan,517528,
24,20856,2,Wedding,Retired,HighSchool,Single,Male,1,599,13368,6889,WeddingLoan,65179,
21,35369,24,Home,Retired,Diploma,Single,Female,0,2628,15682,17059,HomeLoan,852001,
21,58540,5,Personal,Salaried,Diploma,Married,Male,0,4119,34525,19896,PersonalLoan,513262,
26,51870,4,Travel,Salaried,Masters,Married,Female,1,6540,24112,21218,TravelLoan,321435,
23,94931,9,Education,Self-Employed,Masters,Single,Male,0,23,33902,61006,EducationLoan,1659938,
38,102597,2,Personal,Salaried,Masters,Single,Female,0,9539,36186,56872,PersonalLoan,347213,
23,10174,4,Auto,Student,Diploma,Married,Male,1,948,4753,4473,AutoLoan,55150,
21,62392,5,Auto,Salaried,Masters,Single,Male,2,10738,39757,11897,AutoLoan,221215,
24,27389,3,Travel,Salaried,HighSchool,Single,Female,0,1623,12993,12773,TravelLoan,171307,
30,58684,5,Wedding,Salaried,Bachelors,Married,Female,0,6732,33222,18730,WeddingLoan,391107,
28,20186,15,Home,Retired,Diploma,Single,Female,0,395,8364,11427,HomeLoan,421140,
50,52744,5,Auto,Salaried,Bachelors,Divorced,Female,2,7422,32887,12435,AutoLoan,219356,
28,23764,6,Personal,Student,Bachelors,Single,Female,0,977,9421,13366,PersonalLoan,187730,
43,55435,11,Home,Salaried,Diploma,Married,Female,0,3352,23819,28264,HomeLoan,729739,
34,30750,6,Personal,Salaried,HighSchool,Single,Male,1,6728,16221,7801,PersonalLoan,152294,
34,89559,6,Business,Salaried,Masters,Single,Female,1,6450,32002,51107,BusinessLoan,1230805,
26,83217,3,Personal,Salaried,HighSchool,Single,Male,0,5417,29263,48537,PersonalLoan,708934,
34,25172,1,Medical,Self-Employed,Bachelors,Widowed,Male,2,2372,9333,13467,MedicalLoan,39196,
27,49871,10,Home,Self-Employed,HighSchool,Married,Female,1,4873,31992,13006,HomeLoan,347344,
36,62717,4,Education,Salaried,Diploma,Single,Male,1,6523,26315,29879,EducationLoan,757287,
32,31713,3,Medical,Salaried,Diploma,Divorced,Male,2,3508,12100,16105,MedicalLoan,306370,
25,15490,17,Home,Student,Bachelors,Single,Male,1,2681,8163,4646,HomeLoan,193394,
44,86276,7,Education,Self-Employed,Bachelors,Single,Male,0,10889,29959,45428,EducationLoan,863156,
39,42336,5,Personal,Salaried,Diploma,Single,Female,0,1784,13397,27155,PersonalLoan,579695,
30,39315,6,Auto,Student,Masters,Married,Male,2,6788,17268,15259,AutoLoan,261276,
36,60025,5,Personal,Salaried,HighSchool,Single,Male,1,5450,28944,25631,PersonalLoan,505300,
34,31260,2,Travel,Salaried,Bachelors,Single,Male,1,1901,10680,18679,TravelLoan,163003,
26,73689,7,Auto,Self-Employed,Diploma,Divorced,Male,0,3779,37620,32290,AutoLoan,754702,
35,53250,1,Personal,Self-Employed,Masters,Married,Male,2,4780,37873,10597,PersonalLoan,56932,
28,3000,27,Home,Unemployed,HighSchool,Single,Male,1,443,1251,1306,HomeLoan,56611,
25,45940,5,Business,Salaried,Bachelors,Married,Female,0,2065,38435,5440,BusinessLoan,106511,
21,37643,7,Education,Salaried,Bachelors,Single,Female,1,6080,17226,14337,EducationLoan,316979,
31,85151,4,Travel,Self-Employed,Bachelors,Married,Male,1,9846,44480,30825,TravelLoan,600000,
40,82909,28,Home,Salaried,Masters,Single,Male,0,5294,28730,48885,HomeLoan,2787691,
28,98841,3,Medical,Salaried,HighSchool,Married,Male,0,5922,50918,42001,MedicalLoan,428881,
60,60969,4,Travel,Self-Employed,Bachelors,Married,Male,0,9152,31408,20409,TravelLoan,285462,
43,55380,2,Medical,Salaried,Masters,Single,Male,2,7776,28021,19583,MedicalLoan,192765,
48,96925,7,Business,Salaried,Masters,Single,Female,1,8706,37842,50377,BusinessLoan,1359749,
42,59322,7,Auto,Salaried,Bachelors,Single,Female,1,8551,29260,21511,AutoLoan,435671,
53,35176,4,Personal,Retired,Bachelors,Married,Male,0,3638,21253,10285,PersonalLoan,203056,
27,44193,9,Education,Salaried,Bachelors,Married,Male,1,3115,28614,12464,EducationLoan,329616,
21,101875,5,Auto,Salaried,Bachelors,Married,Female,2,14284,68802,18789,AutoLoan,373394,
30,123795,5,Personal,Salaried,Masters,Widowed,Female,0,947,69741,53107,PersonalLoan,1023094,
40,88837,6,Business,Salaried,Masters,Married,Male,0,6988,57433,24416,BusinessLoan,599057,
36,77850,4,Personal,Salaried,Bachelors,Divorced,Female,5,18884,50007,8959,PersonalLoan,167059,
37,70317,3,Wedding,Self-Employed,Bachelors,Married,Male,1,8995,45969,15353,WeddingLoan,236919,
48,71844,11,Business,Salaried,Bachelors,Single,Female,4,11497,34326,26021,BusinessLoan,1024773,
38,52635,2,Personal,Salaried,HighSchool,Married,Male,0,2656,33735,16244,PersonalLoan,170288,
42,87401,4,Personal,Salaried,Masters,Single,Female,1,10479,56039,20883,PersonalLoan,303463,
25,84118,6,Personal,Salaried,Bachelors,Single,Male,1,13461,41324,29333,PersonalLoan,607606,
24,88862,2,Personal,Salaried,HighSchool,Single,Female,0,7436,49131,32295,PersonalLoan,335005,
51,37610,6,Auto,Self-Employed,Bachelors,Single,Female,0,2169,14381,21060,AutoLoan,605148,
36,3000,5,Personal,Self-Employed,Diploma,Married,Female,2,536,2250,214,PersonalLoan,3815,
28,6031,8,Business,Student,HighSchool,Single,Female,0,514,2985,2532,BusinessLoan,79317,
28,60142,6,Education,Salaried,Bachelors,Single,Male,0,5241,23784,31117,EducationLoan,723712,
28,10068,9,Education,Unemployed,Bachelors,Divorced,Female,0,1127,4762,4179,EducationLoan,156162,
27,41163,5,Auto,Self-Employed,Bachelors,Married,Male,0,3134,22564,15465,AutoLoan,288405,
22,58141,3,Education,Salaried,HighSchool,Single,Female,0,2480,25030,30631,EducationLoan,468129,
21,68824,6,Auto,Salaried,Bachelors,Single,Male,0,5080,32414,31330,AutoLoan,915206,
33,11080,1,Medical,Student,HighSchool,Single,Male,0,1379,4546,5155,MedicalLoan,31851,
29,101079,3,Personal,Salaried,Masters,Married,Male,0,15739,44596,40744,PersonalLoan,617797,
46,108601,8,Education,Salaried,Diploma,Single,Female,1,6652,65969,35980,EducationLoan,1148129,
37,84014,5,Wedding,Self-Employed,Masters,Divorced,Female,2,17264,46765,19985,WeddingLoan,377566,
37,76771,11,Business,Salaried,HighSchool,Single,Male,1,7318,36629,32824,BusinessLoan,1195922,
27,13948,4,Auto,Retired,HighSchool,Married,Female,0,1127,7883,4938,AutoLoan,98245,
33,86564,1,Travel,Salaried,Bachelors,Single,Male,0,12811,44217,29536,TravelLoan,136500,
38,88757,4,Medical,Salaried,Bachelors,Married,Male,2,10971,49244,28542,MedicalLoan,442320,
42,105948,2,Personal,Salaried,Masters,Single,Male,1,10491,47561,47896,PersonalLoan,410294,
34,118888,7,Auto,Salaried,Bachelors,Single,Female,1,10021,50563,58304,AutoLoan,1615711,
45,25845,2,Travel,Retired,Diploma,Widowed,Female,1,2882,15381,7582,TravelLoan,76064,
35,3000,5,Auto,Unemployed,HighSchool,Married,Female,1,367,1771,862,AutoLoan,16240,
42,46067,5,Personal,Retired,Bachelors,Single,Male,1,3801,21950,20316,PersonalLoan,454240,
30,26890,2,Travel,Salaried,Diploma,Married,Male,1,4518,13350,9022,TravelLoan,76156,
21,92585,4,Medical,Salaried,Masters,Single,Female,0,4639,36844,51102,MedicalLoan,912301,
37,18976,2,Personal,Salaried,Bachelors,Divorced,Male,1,2466,12108,4402,PersonalLoan,38676,
42,89627,19,Home,Salaried,Bachelors,Single,Female,0,7265,34808,47554,HomeLoan,1580290,
40,46659,9,Education,Retired,Masters,Single,Female,0,6054,23188,17417,EducationLoan,412897,
